X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50
0.3673278494 0.3417199577 0.3401425948 0.232465999 0.0123859174 0.0431718549 0.3613565064 0.3111525843 0.3966583182 0.2038770568 0.4773585914 0.2107877691 0.4721689608 0.4224032369 0.4085881582 0.341016457 0.4352967294 0.2817305396 0.4265331198 0.4024641407 0.4126313403 0.3753734158 0.1315995258 0.0396158639 0.4129380572 0.348195025 0.4603991538 0.470978206 0.400898313 0.3925815706 0.3697242891 0.4110285831 0.3146874648 0.3473531688 0.3684248996 0 0.4025446834 0.2212278239 0.2949908839 0.3073238088 0.3615185323 0.4153993233 0.4342519241 0.2927430778 0.4133371037 0.3334644296 0.3998037107 0.1985938679 0.422322323 0.3782586721
0.3725843908 0.3418674443 0.3411905687 0.232465999 0.0123859174 0.0432288392 0.3754104343 0.3111357252 0.39677198 0.2038770568 0.4767906357 0.210940771 0.472201905 0.4232767963 0.4085950592 0.3417978525 0.4353861426 0.2731914839 0.4156021803 0.4025621156 0.4131508659 0.3753734158 0.1312087618 0.0396158639 0.4129538032 0.3497275903 0.461206127 0.4691823744 0.4128318512 0.3925815706 0.3697242891 0.4120223421 0.3159916489 0.3473531688 0.3693551853 0 0.4025446834 0.2272487049 0.2949968357 0.3073288902 0.3612900028 0.4154938791 0.4342519241 0.2927430778 0.4133371037 0.3334817078 0.396006224 0.1984238165 0.422739829 0.3797112816
0.3730624569 0.3416474463 0.3401153316 0.2582416892 0.0123859174 0.0432730963 0.3768969823 0.299384834 0.397271201 0.2038770568 0.4760882204 0.2196295926 0.4718197214 0.4208354334 0.4077472796 0.3412839474 0.4350877245 0.2752261345 0.4156021803 0.3993975132 0.4146295096 0.3753734158 0.1308206054 0.0396158639 0.4143165618 0.353522927 0.4606545521 0.4676177365 0.4054159708 0.3925815706 0.3697377354 0.4119596207 0.3159916489 0.3473546123 0.3693551853 0 0.4025523789 0.2272487049 0.2949968357 0.3074337909 0.3612900028 0.4156457322 0.4293608114 0.2927140778 0.4133448867 0.3334817078 0.3983134605 0.2001183723 0.4249949279 0.3802356764
0.3730624569 0.3432269499 0.3401153316 0.2589443507 0.0123859174 0.0432730963 0.3768969823 0.2994130349 0.4011871168 0.2038770568 0.4762188571 0.220429593 0.4714993179 0.4203538587 0.407650193 0.353335295 0.4350921984 0.2790138774 0.4202920305 0.3998526685 0.4147333818 0.3753748965 0.13085653 0.0401481867 0.414508677 0.3681251253 0.4618626887 0.4709258692 0.4054159708 0.3897415428 0.3703832391 0.4104645173 0.3160463833 0.3473529655 0.3693551853 0 0.4123801557 0.2272487049 0.2949908839 0.3074337909 0.3614183928 0.4156219222 0.4299731519 0.2927140778 0.4132990701 0.3334817078 0.398455103 0.2048109723 0.4238360484 0.3745795418
0.3730624569 0.3477494819 0.3401153316 0.2589500759 0.0123859174 0.0432260843 0.3769028937 0.3147653313 0.3949156155 0.2038818524 0.4758832579 0.2208124067 0.469841076 0.4217892625 0.4097083967 0.3533460883 0.4359753292 0.2825761914 0.4214796987 0.3995475644 0.4143034155 0.3768354031 0.1331097131 0.0401481867 0.4154974208 0.3775326972 0.4618465619 0.4716597512 0.4154420042 0.3888266672 0.3736794122 0.4140384644 0.3160463833 0.3473532919 0.3693551853 0 0.4123801557 0.2272693946 0.2895610546 0.3074337909 0.3614183928 0.415737748 0.4301223242 0.294697975 0.4133074409 0.3335032306 0.3989181132 0.205992305 0.4232401577 0.3770887392
0.3744658684 0.3477494819 0.3401153316 0.2591770258 0.0123859174 0.0432260843 0.3774332724 0.3135939104 0.3968631121 0.239761023 0.4772353883 0.22087819 0.4693793942 0.4223038983 0.4089712862 0.3535585156 0.4339855595 0.2825322799 0.4225297507 0.4048957011 0.4146849714 0.3768354031 0.1331633282 0.0406731617 0.4185849408 0.3889622922 0.4619394399 0.4721574997 0.4155477538 0.3888266672 0.3732203002 0.4140384644 0.3160463833 0.3503877712 0.3739043181 0 0.4133415042 0.2272693946 0.2778169566 0.3135929571 0.3614183928 0.4158721953 0.4146033471 0.2956515684 0.4133074409 0.3365447243 0.3930484805 0.2069311105 0.4258144747 0.3754674213
0.3786162937 0.3477583678 0.3388725785 0.259174081 0.0123859174 0.0432260843 0.4034094903 0.3135939104 0.3957488932 0.2494004239 0.4796077566 0.2224396277 0.4714909088 0.426738612 0.4089849017 0.3535585156 0.4346978296 0.2844807421 0.4225661106 0.410873511 0.4250164321 0.3804800763 0.1331084765 0.0440842009 0.4162904552 0.3914211913 0.4632315023 0.4763436757 0.415543545 0.3970334463 0.3838561643 0.4196972246 0.3160463833 0.3503877712 0.3739043181 0 0.4133415042 0.2359939245 0.2887550176 0.3134806252 0.3557291628 0.4159495688 0.4124795043 0.2958463356 0.4133074409 0.3365447243 0.3870118728 0.2040975527 0.4251638461 0.380590837
0.379118373 0.3477652922 0.3388725785 0.2588828723 0.0122352783 0.0432260843 0.4034707483 0.3278443985 0.40164667 0.2593038179 0.4796077566 0.2225038814 0.4714234323 0.4279776613 0.4084652164 0.3536571784 0.4347127383 0.2852306653 0.4225661106 0.410873511 0.4236699472 0.3845356244 0.1337487126 0.0440842009 0.4161119067 0.3942085787 0.4629992746 0.4764245256 0.41829967 0.3988181848 0.3742273848 0.4196498809 0.3160463833 0.3503877712 0.3740956634 0 0.4133415042 0.243368227 0.2923055395 0.3134806252 0.3557291628 0.4165301566 0.420772224 0.3068430571 0.4101797798 0.3430775201 0.3870118728 0.2040975527 0.4293865202 0.380590837
0.379118373 0.3528586247 0.3451752831 0.2588828723 0.0122352783 0.0432260843 0.4034707483 0.319362688 0.40164667 0.2593038179 0.4796224813 0.2229722711 0.472745837 0.4273097992 0.4084972474 0.3536571784 0.4346599572 0.2852306653 0.4225661106 0.4110258605 0.4236023394 0.3845356244 0.1340353674 0.0440065111 0.4171121041 0.3998741329 0.4629992746 0.4760624612 0.4184280056 0.3988181848 0.3775691894 0.4196498809 0.3160572144 0.3503877712 0.3740956634 0 0.4133541373 0.2472392866 0.2408852539 0.3134806252 0.3534863035 0.419721129 0.4075795791 0.3117683776 0.4101797798 0.2685453344 0.3870118728 0.2040795348 0.4314825667 0.380590837
0.379118373 0.3556013366 0.3453006517 0.2588831078 0.0126318038 0.0432260843 0.4035188567 0.3429394404 0.4022140407 0.2594990497 0.4797245054 0.2230310574 0.4753998389 0.4258945026 0.4086544002 0.3536571784 0.4353664649 0.2847633395 0.4214672011 0.4183591411 0.4236277325 0.3845349228 0.1353258622 0.0440065111 0.4166429393 0.3996792149 0.4639596039 0.4733024529 0.4218972811 0.4011394384 0.3949413021 0.4197881991 0.3160572144 0.3503949907 0.3773306202 0 0.4133541373 0.2477294644 0.2402368952 0.3134806252 0.3855172746 0.4193014797 0.4056884127 0.3228027604 0.4101797798 0.2685710947 0.3873980629 0.2040795948 0.4325428985 0.3808717299
0.379118373 0.3558131179 0.3453006517 0.2598980769 0.1781678512 0.0432260843 0.4035188567 0.3391889254 0.4022140407 0.2632559186 0.4837611001 0.2230310574 0.4759486872 0.4266277371 0.4095072766 0.3535454461 0.4365964405 0.2981764282 0.4251262875 0.4186358854 0.4236277325 0.3845349228 0.1361166005 0.278594087 0.4171403944 0.4028983983 0.4640038856 0.4743542714 0.4218972811 0.4011394384 0.3964784941 0.4212278298 0.3187086546 0.3503949907 0.3773306202 0 0.4133561938 0.2477294644 0.2393632231 0.3134806252 0.3855172746 0.4193278449 0.4022261622 0.3228027604 0.4101797798 0.2685749398 0.3873980629 0.2080514006 0.4327519845 0.3841312903
0.379118373 0.3576306359 0.3453006517 0.2598980769 0.2059535816 0.0432260843 0.4029892568 0.3391889254 0.4022140407 0.2550044886 0.4846636322 0.2231092905 0.476029312 0.4301847492 0.4095277897 0.3536219355 0.4366716521 0.3002861295 0.4262790774 0.4186358854 0.4235076831 0.3846889833 0.135782792 0.2693941863 0.417469509 0.4038127267 0.4652306048 0.4739437314 0.4218972811 0.4011394384 0.3964784941 0.4235431579 0.3187086546 0.3503949907 0.3773306202 0 0.4133561938 0.2477294644 0.2393632231 0.3134806252 0.3855172746 0.4196454086 0.4022261622 0.3228027604 0.4101797798 0.26860118 0.3873980629 0.2080514006 0.4276083179 0.3841312903
0.3791290744 0.3576306359 0.3462082982 0.2598980769 0.1876886216 0.0432260843 0.4121993844 0.356328444 0.4022140407 0.2550044886 0.4854497 0.2231092905 0.475733736 0.4301763423 0.4138088929 0.3507341401 0.4366716521 0.300741434 0.4262790774 0.419988596 0.4234755473 0.3846889833 0.1360480189 0.3110369607 0.4122664189 0.4038523913 0.4653180836 0.4738540248 0.4218972811 0.3955528113 0.3964784941 0.4243010549 0.3240293811 0.3503949907 0.3773707326 0 0.4093492826 0.2477294644 0.2393632231 0.3177402807 0.3855172746 0.4197695262 0.4005308651 0.3247970448 0.4102627325 0.26860118 0.4089128099 0.2079116465 0.4275969386 0.3841312903
0.3791290744 0.3559124241 0.3483891662 0.2598980769 0.1990559376 0.0432638902 0.4121984859 0.3555574787 0.4022779834 0.2530883229 0.4870923849 0.2231710002 0.4751850264 0.4342951481 0.4124768927 0.3481190053 0.4369091608 0.3006422066 0.4281289821 0.419988596 0.4277104796 0.3869020042 0.136116626 0.2983973279 0.4126001688 0.4085488665 0.4674384966 0.4782575899 0.4204886775 0.3936118812 0.3960552141 0.4243010549 0.3240218034 0.3503949907 0.3773707326 0 0.4107107073 0.2488572162 0.2393632231 0.3177402807 0.3855172746 0.4205228085 0.4064177929 0.3247970448 0.4149795769 0.268454348 0.4089277592 0.2079116465 0.4276435992 0.3841312903
0.3791038899 0.3558968501 0.3494596843 0.2598980769 0.2096953137 0.0432638902 0.4159227952 0.3555574787 0.4022779834 0.2530883229 0.4871752976 0.2231742757 0.4752919582 0.4357171976 0.412786414 0.3481190053 0.4372587437 0.2985002581 0.4281371062 0.419988596 0.427756141 0.3869020042 0.1361277133 0.2954929173 0.4117126005 0.4027504112 0.4642365303 0.4781106322 0.4204886775 0.3936118812 0.3960591442 0.4243010549 0.3240214049 0.3503949907 0.3773707326 0 0.4107107073 0.2588576488 0.2393632231 0.3177402807 0.3860673696 0.4205431528 0.4140156004 0.3270983841 0.4149795769 0.268454348 0.4082524311 0.2079116465 0.4305968629 0.3843302911
0.3791038899 0.3542129945 0.3482976382 0.2598980769 0.2184867586 0.0432638902 0.4159227952 0.3644424102 0.4120457631 0.2496947161 0.4893319506 0.2231742757 0.4826015959 0.4391518189 0.4199931429 0.3519521774 0.4372587437 0.29850499 0.4281371062 0.419988596 0.4251080419 0.3869020042 0.136515826 0.3101880225 0.3866079441 0.4026757528 0.4642172818 0.4796884541 0.4205408919 0.4029154991 0.3960591442 0.4243010549 0.3240214049 0.3503949907 0.3715157805 0 0.4107107073 0.266101361 0.2457107022 0.3177402807 0.3860673696 0.4201234849 0.4140156004 0.3270983841 0.4149795769 0.2696021175 0.4082524311 0.2079116465 0.4305968629 0.3836784269
0.3791038899 0.3542197299 0.3482976382 0.2584186313 0.2252905921 0.0432638902 0.4161362543 0.3468808779 0.4120604103 0.2496947161 0.4883456301 0.2231670359 0.4828025347 0.4419844504 0.4210070861 0.3519521774 0.4378648517 0.2974993679 0.4258587207 0.4201642788 0.4253273032 0.386901618 0.1366803527 0.2614610405 0.3791018874 0.407717528 0.4659693915 0.4795039943 0.4205433364 0.4029365221 0.3960591442 0.4220104554 0.3241631635 0.3503949907 0.3720983268 0 0.4107123412 0.3283958691 0.2457107022 0.3177402807 0.3860673696 0.420188844 0.4154247164 0.3234708063 0.4149816666 0.2728345786 0.4082868993 0.2082024367 0.4305939055 0.3836784269
0.3791038899 0.3542197299 0.3483137252 0.2584186313 0.2254100919 0.0448198496 0.4161362543 0.3468808779 0.413812891 0.2473036627 0.4894323722 0.2231877972 0.4831686725 0.4424173705 0.4171221845 0.3468809016 0.4379977667 0.2862173149 0.4305893909 0.4240895227 0.4253493655 0.386901618 0.1367346484 0.260545094 0.3794151609 0.4082709174 0.4659647234 0.4777966208 0.420559994 0.4029365221 0.3962751063 0.4220104554 0.3223677192 0.3503949907 0.3723108659 0 0.4107123412 0.327525447 0.2457110929 0.3177542925 0.3870220015 0.4204921131 0.4162026902 0.3345969736 0.4222063424 0.2728345786 0.4082868993 0.2082024367 0.4242430115 0.3862352305
0.3836387303 0.3601671291 0.3482976382 0.2584186313 0.2545650474 0.0448198496 0.4161323774 0.3543083384 0.4144083711 0.2473036627 0.4899724602 0.2231877972 0.4838656031 0.44339958 0.4196373038 0.3451389469 0.4385616496 0.2862173149 0.4305893909 0.4254217975 0.425349265 0.3871299545 0.1460618375 0.2604945022 0.3783022671 0.4082709174 0.4657899414 0.477802547 0.420559994 0.4029365221 0.3963984252 0.4220104554 0.3227011518 0.3519742682 0.373536288 0 0.4109143257 0.3281716473 0.2495742098 0.3178823444 0.3870220015 0.4204055486 0.4178508458 0.3440785916 0.4222063424 0.2728345786 0.4082868993 0.2082024367 0.4242517269 0.3862352305
0.3784112936 0.3601671291 0.3482976382 0.2590125138 0.253306399 0.0448198496 0.4173108821 0.3543083384 0.4145096014 0.2473036627 0.490309396 0.2216689256 0.4838677638 0.4434739394 0.4193569669 0.3451338012 0.4385911623 0.2864304027 0.4305893909 0.4290858737 0.4256538077 0.3871299545 0.160122241 0.2636514381 0.3840243547 0.4082709174 0.4671067573 0.4778289201 0.4205782878 0.4059667725 0.4011432552 0.4220104554 0.3227011518 0.3519742682 0.373536288 0 0.4109221066 0.3281716473 0.2444302174 0.3188235577 0.3870220015 0.4203571614 0.4178310792 0.3507679244 0.4199824338 0.2728345786 0.4082868993 0.2082024367 0.4286686623 0.3856550183
